"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-17","2020","01","17","","-22.7","","-28.1","","-25.4","","43.4","","0.0","","","","","","1.2","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-18","2020","01","18","","-18.0","","-27.7","","-22.8","","40.8","","0.0","","","","","","2.2","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-19","2020","01","19","","3.9","","-23.4","","-9.8","","27.8","","0.0","","","","","","0.5","","","","26","","34",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-20","2020","01","20","","9.4","","0.5","","5.0","","13.0","","0.0","","","","","","0.0","","","","27","","49",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-21","2020","01","21","","5.4","","-2.8","","1.3","","16.7","","0.0","","","","","","0.0","","","","24","","39",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-22","2020","01","22","","4.0","","-1.8","","1.1","","16.9","","0.0","","","","","","0.0","","","","29","","32",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-23","2020","01","23","","9.7","","-5.5","","2.1","","15.9","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-24","2020","01","24","","8.8","","1.0","","4.9","","13.1","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-25","2020","01","25","","6.8","","-1.4","","2.7","","15.3","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-26","2020","01","26","","2.5","","-5.8","","-1.6","","19.6","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-27","2020","01","27","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-28","2020","01","28","","3.7","","-3.9","","-0.1","","18.1","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-29","2020","01","29","","4.8","","-6.7","","-0.9","","18.9","","0.0","","","","","","0.0","","","","33","","31",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-30","2020","01","30","","4.6","","-0.9","","1.8","","16.2","","0.0","","","","","","0.0","","","","33","","58",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-01-31","2020","01","31","","10.3","","-0.3","","5.0","","13.0","","0.0","","","","","","0.0","","","","28","","90",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-01","2020","02","01","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-02","2020","02","02","","-2.8","","-10.2","","-6.5","","24.5","","0.0","","","","","","2.1","","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-03","2020","02","03","","-6.6","","-16.1","","-11.4","","29.4","","0.0","","","","","","1.7","","","","1","","35",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-04","2020","02","04","","-0.8","","-17.2","","-9.0","","27.0","","0.0","","","","","","0.5","","","","30","","41",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-05","2020","02","05","","4.0","","-1.7","","1.2","","16.8","","0.0","","","","","","0.0","","","","29","","52",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-06","2020","02","06","","2.0","","-4.3","","-1.2","","19.2","","0.0","","","","","","0.0","","","","29","","42",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-07","2020","02","07","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-08","2020","02","08","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-09","2020","02","09","","2.6","","-11.1","","-4.3","","22.3","","0.0","","","","","","0.0","","","","30","","51",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-10","2020","02","10","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-11","2020","02","11","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-12","2020","02","12","","-8.7","","-15.2","","-11.9","","29.9","","0.0","","","","","","0.5","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-13","2020","02","13","","7.8","","-15.1","","-3.6","","21.6","","0.0","","","","","","0.0","","","","28","","35",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-14","2020","02","14","","0.9","","-7.4","","-3.2","","21.2","","0.0","","","","","","0.0","","","","12","","33",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-15","2020","02","15","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-16","2020","02","16","","1.1","","-7.6","","-3.2","","21.2","","0.0","","","","","","0.0","","","","8","","36",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-17","2020","02","17","","-5.9","","-15.9","","-10.9","","28.9","","0.0","","","","","","0.9","","","","8","","32",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-18","2020","02","18","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-19","2020","02","19","","1.1","","-13.7","","-6.3","","24.3","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-20","2020","02","20","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-21","2020","02","21","","5.8","","-3.8","","1.0","","17.0","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-22","2020","02","22","","5.8","","-4.9","","0.4","","17.6","","0.0","","","","","","0.0","","","","28","","51",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-23","2020","02","23","","-0.7","","-6.6","","-3.7","","21.7","","0.0","","","","","","0.9","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-24","2020","02","24","","-2.4","","-7.8","","-5.1","","23.1","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-25","2020","02","25","","1.4","","-12.3","","-5.4","","23.4","","0.0","","","","","","0.4","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-26","2020","02","26","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-27","2020","02","27","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-28","2020","02","28","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-02-29","2020","02","29","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-01","2020","03","01","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-02","2020","03","02","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-03","2020","03","03","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-04","2020","03","04","","1.2","","-5.3","","-2.1","","20.1","","0.0","","","","","","2.0","","","","30","","58",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-05","2020","03","05","","9.3","","-9.0","","0.2","","17.8","","0.0","","","","","","0.0","","","","27","","62",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-06","2020","03","06","","7.9","","-6.6","","0.6","","17.4","","0.0","","","","","","0.0","","","","25","","43",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-07","2020","03","07","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-08","2020","03","08","","-7.8","","-19.4","","-13.6","","31.6","","0.0","","","","","","0.6","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-09","2020","03","09","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-10","2020","03","10","","4.1","","-7.8","","-1.9","","19.9","","0.0","","","","","","0.0","","","","28","","71",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-11","2020","03","11","","2.3","","-5.0","","-1.3","","19.3","","0.0","","","","","","1.9","","","","35","","61",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-12","2020","03","12","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-13","2020","03","13","","-8.5","","-22.2","","-15.4","","33.4","","0.0","","","","","","2.8","","","","8","","40",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-14","2020","03","14","","-19.0","","-23.5","","-21.2","","39.2","","0.0","","","","","","2.0","","","","36","","35",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-15","2020","03","15","","-9.2","","-25.6","","-17.4","","35.4","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-16","2020","03","16","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-17","2020","03","17","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-18","2020","03","18","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-19","2020","03","19","","-7.6","","-13.0","","-10.3","","28.3","","0.0","","","","","","0.5","","","","17","","34",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-20","2020","03","20","","2.3","","-15.8","","-6.8","","24.8","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-21","2020","03","21","","3.8","","-6.3","","-1.3","","19.3","","0.0","","","","","","0.0","","","","5","","38",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-22","2020","03","22","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-23","2020","03","23","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-24","2020","03","24","","-4.0","","-6.6","","-5.3","","23.3","","0.0","","","","","","0.4","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-25","2020","03","25","","-0.7","","-8.7","","-4.7","","22.7","","0.0","","","","","","0.4","","","","19","","31",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-26","2020","03","26","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-27","2020","03","27","","8.4","","-2.7","","2.8","","15.2","","0.0","","","","","","0.0","","","","28","","42",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-28","2020","03","28","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-29","2020","03","29","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-30","2020","03","30","","-0.6","","-9.6","","-5.1","","23.1","","0.0","","","","","","3.0","","","","11","","32",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-03-31","2020","03","31","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-01","2020","04","01","","-9.7","","-17.2","","-13.5","","31.5","","0.0","","","","","","0.4","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-02","2020","04","02","","-7.5","","-19.3","","-13.4","","31.4","","0.0","","","","","","0.4","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-03","2020","04","03","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-04","2020","04","04","","-3.0","","-14.5","","-8.7","","26.7","","0.0","","","","","","0.4","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-05","2020","04","05","","-4.0","","-8.3","","-6.1","","24.1","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-06","2020","04","06","","5.3","","-7.3","","-1.0","","19.0","","0.0","","","","","","1.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-07","2020","04","07","","1.8","","-4.0","","-1.1","","19.1","","0.0","","","","","","1.1","","","","4","","34",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-08","2020","04","08","","3.2","","-6.5","","-1.6","","19.6","","0.0","","","","","","0.4","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-09","2020","04","09","","11.4","","-5.6","","2.9","","15.1","","0.0","","","","","","0.0","","","","19","","31",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-10","2020","04","10","","8.1","","-5.2","","1.4","","16.6","","0.0","","","","","","1.5","","","","5","","38",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-11","2020","04","11","","-5.2","","-9.5","","-7.3","","25.3","","0.0","","","","","","3.4","","","","4","","35",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-12","2020","04","12","","-4.2","","-10.9","","-7.5","","25.5","","0.0","","","","","","1.0","","","","2","","43",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-13","2020","04","13","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-14","2020","04","14","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-15","2020","04","15","","-0.2","","-4.0","","-2.1","","20.1","","0.0","","","","","","4.0","","","","3","","49",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-16","2020","04","16","","8.5","","-6.1","","1.2","","16.8","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-17","2020","04","17","","11.1","","0.3","","5.7","","12.3","","0.0","","","","","","3.7","","","","33","","36",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-18","2020","04","18","","2.4","","-1.3","","0.5","","17.5","","0.0","","","","","","2.4","","","","5","","36",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-19","2020","04","19","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-20","2020","04","20","","17.5","","4.2","","10.9","","7.1","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-21","2020","04","21","","16.0","","6.3","","11.1","","6.9","","0.0","","","","","","0.0","","","","29","","43",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-22","2020","04","22","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-23","2020","04","23","","12.7","","0.4","","6.5","","11.5","","0.0","","","","","","0.8","","","","32","","56",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-24","2020","04","24","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-25","2020","04","25","","15.8","","1.2","","8.5","","9.5","","0.0","","","","","","0.0","","","","29","","76",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-26","2020","04","26","","13.4","","2.5","","8.0","","10.0","","0.0","","","","","","0.0","","","","25","","63",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-27","2020","04","27","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-28","2020","04","28","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-29","2020","04","29","","19.8","","4.7","","12.2","","5.8","","0.0","","","","","","0.0","","","","27","","38",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-04-30","2020","04","30","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-01","2020","05","01","","15.7","","0.8","","8.2","","9.8","","0.0","","","","","","0.4","","","","22","","35",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-02","2020","05","02","","17.7","","2.5","","10.1","","7.9","","0.0","","","","","","0.0","","","","15","","40",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-03","2020","05","03","","14.8","","2.1","","8.5","","9.5","","0.0","","","","","","0.0","","","","32","","52",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-04","2020","05","04","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-05","2020","05","05","","16.0","","-0.2","","7.9","","10.1","","0.0","","","","","","0.0","","","","15","","33",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-06","2020","05","06","","14.4","","1.5","","8.0","","10.0","","0.0","","","","","","0.5","","","","17","","45",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-07","2020","05","07","","13.5","","5.4","","9.4","","8.6","","0.0","","","","","","4.5","","","","18","","34",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-08","2020","05","08","","9.0","","3.0","","6.0","","12.0","","0.0","","","","","","3.9","","","","36","","50",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-09","2020","05","09","","10.2","","-0.4","","4.9","","13.1","","0.0","","","","","","1.5","","","","35","","74",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-10","2020","05","10","","3.4","","-0.2","","1.6","","16.4","","0.0","","","","","","5.0","","","","18","","42",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-11","2020","05","11","","5.8","","-1.1","","2.4","","15.6","","0.0","","","","","","0.4","","","","21","","40",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-12","2020","05","12","","8.3","","1.0","","4.7","","13.3","","0.0","","","","","","0.0","","","","17","","44",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-13","2020","05","13","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-14","2020","05","14","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-15","2020","05","15","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-16","2020","05","16","","19.8","","5.3","","12.5","","5.5","","0.0","","","","","","0.0","","","","28","","56",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-17","2020","05","17","","19.9","","8.2","","14.1","","3.9","","0.0","","","","","","0.0","","","","24","","34",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-18","2020","05","18","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-19","2020","05","19","","13.6","","7.1","","10.3","","7.7","","0.0","","","","","","5.1","","","","1","","39",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-20","2020","05","20","","9.2","","6.8","","8.0","","10.0","","0.0","","","","","","4.8","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-21","2020","05","21","","6.9","","4.1","","5.5","","12.5","","0.0","","","","","","34.3","","","","35","","59",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-22","2020","05","22","","4.7","","2.4","","3.5","","14.5","","0.0","","","","","","2.4","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-23","2020","05","23","","11.9","","2.7","","7.3","","10.7","","0.0","","","","","","0.5","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-24","2020","05","24","","20.0","","4.6","","12.3","","5.7","","0.0","","","","","","0.0","","","","23","","33",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-25","2020","05","25","","19.4","","7.4","","13.4","","4.6","","0.0","","","","","","0.0","","","","25","","40",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-26","2020","05","26","","15.8","","4.7","","10.2","","7.8","","0.0","","","","","","1.4","","","","14","","93",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-27","2020","05","27","","17.0","","0.9","","9.0","","9.0","","0.0","","","","","","0.0","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-28","2020","05","28","","19.4","","2.1","","10.8","","7.2","","0.0","","","","","","0.0","","","","20","","32",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-29","2020","05","29","","20.0","","6.1","","13.0","","5.0","","0.0","","","","","","0.0","","","","11","","34",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-30","2020","05","30","","24.3","","8.8","","16.6","","1.4","","0.0","","","","","","0.0","","","","16","","47",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-05-31","2020","05","31","","20.6","","8.6","","14.6","","3.4","","0.0","","","","","","4.4","","","","21","","55",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-06-01","2020","06","01","","17.9","","6.2","","12.0","","6.0","","0.0","","","","","","0.0","","","","27","","44",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-06-02","2020","06","02","","21.4","","3.1","","12.2","","5.8","","0.0","","","","","","0.0","","","","25","","53",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-06-03","2020","06","03","","17.8","","7.3","","12.5","","5.5","","0.0","","","","","","0.0","","","","26","","47",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-06-04","2020","06","04","","16.0","","5.4","","10.7","","7.3","","0.0","","","","","","0.7","","","","","","",""
"-114.29","50.87","PRIDDIS OBSERVATORY","3033505","2020-06-05","2020","06","05","","16.4","","3.0","","9.7","","8.3","","0.0","","","","","","2.8","","","","20","","50",""
