Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-12,2022,1,12,,9.9,,0,,5,,13,,0,,,,,,0,,,,29,,54,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-13,2022,1,13,,8.9,,-1.7,,3.6,,14.4,,0,,,,,,0,,,,3,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-14,2022,1,14,,8.2,,-2.9,,2.6,,15.4,,0,,,,,,0,,,,30,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-15,2022,1,15,,7.4,,-0.5,,3.5,,14.5,,0,,,,,,0,,,,34,,34,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-16,2022,1,16,,8,,-5.2,,1.4,,16.6,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-17,2022,1,17,,10.2,,-9.4,,0.4,,17.6,,0,,,,,,0,,,,29,,64,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-18,2022,1,18,,-9.4,,-21.9,,-15.7,,33.7,,0,,,,,,1.6,,,,4,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-19,2022,1,19,,-5.5,,-25.4,,-15.5,,33.5,,0,,,,,,1.4,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-20,2022,1,20,,7.9,,-8.3,,-0.2,,18.2,,0,,,,,,0,,,,28,,69,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-21,2022,1,21,,3.8,,-3.1,,0.3,,17.7,,0,,,,,,0,,,,30,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-22,2022,1,22,,12,,0.2,,6.1,,11.9,,0,,,,,,0,,,,29,,43,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-23,2022,1,23,,10.2,,0.3,,5.2,,12.8,,0,,,,,,0,,,,30,,67,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-24,2022,1,24,,1.3,,-2.1,,-0.4,,18.4,,0,,,,,,1.1,,,,36,,45,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-25,2022,1,25,,9.2,,-5.7,,1.8,,16.2,,0,,,,,,0,,,,29,,49,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-26,2022,1,26,,4.6,,-2.5,,1,,17,,0,,,,,,0,,,,29,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-27,2022,1,27,,7.6,,-10,,-1.2,,19.2,,0,,,,,,0,,,,29,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-28,2022,1,28,,10.3,,0.6,,5.5,,12.5,,0,,,,,,0,,,,28,,47,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-29,2022,1,29,,6.6,,0.2,,3.4,,14.6,,0,,,,,,0,,,,26,,56,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-30,2022,1,30,,7.8,,1,,4.4,,13.6,,0,,,,,,0,,,,26,,56,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-01-31,2022,1,31,,4.8,,-16.4,,-5.8,,23.8,,0,,,,,,0.9,,,,35,,70,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-01,2022,2,1,,-16.2,,-22.3,,-19.3,,37.3,,0,,,,,,2.8,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-02,2022,2,2,,-12.4,,-27.1,,-19.7,,37.7,,0,,,,,,1.5,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-03,2022,2,3,,-8.5,,-16.6,,-12.5,,30.5,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-04,2022,2,4,,6.7,,-19.1,,-6.2,,24.2,,0,,,,,,0.4,,,,30,,66,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-05,2022,2,5,,5.8,,-1.6,,2.1,,15.9,,0,,,,,,0,,,,30,,67,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-06,2022,2,6,,11.2,,-2.5,,4.3,,13.7,,0,,,,,,0,,,,30,,53,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-07,2022,2,7,,9.7,,2.3,,6,,12,,0,,,,,,0,,,,26,,79,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-08,2022,2,8,,8.1,,0.6,,4.3,,13.7,,0,,,,,,0,,,,30,,55,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-09,2022,2,9,,12.6,,0.2,,6.4,,11.6,,0,,,,,,0,,,,32,,52,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-10,2022,2,10,,12.5,,0.7,,6.6,,11.4,,0,,,,,,0,,,,31,,64,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-11,2022,2,11,,1.3,,-5.3,,-2,,20,,0,,,,,,0,,,,35,,54,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-12,2022,2,12,,6.5,,-1.5,,2.5,,15.5,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-13,2022,2,13,,8.3,,-0.7,,3.8,,14.2,,0,,,,,,0,,,,28,,42,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-14,2022,2,14,,-0.2,,-4.4,,-2.3,,20.3,,0,,,,,,1.2,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-15,2022,2,15,,-1.6,,-6,,-3.8,,21.8,,0,,,,,,2,,,,3,,33,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-16,2022,2,16,,-2.4,,-14.3,,-8.4,,26.4,,0,,,,,,1.7,,,,10,,42,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-17,2022,2,17,,7.4,,-10.8,,-1.7,,19.7,,0,,,,,,0,,,,31,,64,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-18,2022,2,18,,2.3,,-11,,-4.4,,22.4,,0,,,,,,0.5,,,,19,,34,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-19,2022,2,19,,8.1,,-1,,3.5,,14.5,,0,,,,,,0.8,,,,25,,47,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-20,2022,2,20,,-1,,-20.8,,-10.9,,28.9,,0,,,,,,4.4,,,,2,,81,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-21,2022,2,21,,-19.6,,-25.4,,-22.5,,40.5,,0,,,,,,2.1,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-22,2022,2,22,,-17.3,,-28,,-22.7,,40.7,,0,,,,,,2.3,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-23,2022,2,23,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-24,2022,2,24,,-5.8,,-11.5,,-8.7,,26.7,,0,,,,,,0.5,,,,2,,37,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-25,2022,2,25,,0.1,,-11.8,,-5.8,,23.8,,0,,,,,,0.5,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-26,2022,2,26,,9,,-8.3,,0.3,,17.7,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-27,2022,2,27,,8,,-1.4,,3.3,,14.7,,0,,,,,,0,,,,23,,82,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-02-28,2022,2,28,,7.8,,-5.2,,1.3,,16.7,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-01,2022,3,1,,9.9,,-7.3,,1.3,,16.7,,0,,,,,,0,,,,29,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-02,2022,3,2,,-4.7,,-8,,-6.3,,24.3,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-03,2022,3,3,,-4.5,,-9.2,,-6.9,,24.9,,0,,,,,,4.3,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-04,2022,3,4,,-4.2,,-10,,-7.1,,25.1,,0,,,,,,1.7,,,,3,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-05,2022,3,5,,-1.4,,-11,,-6.2,,24.2,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-06,2022,3,6,,-0.1,,-7.6,,-3.9,,21.9,,0,,,,,,0.4,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-07,2022,3,7,,4,,-8.6,,-2.3,,20.3,,0,,,,,,0,,,,2,,60,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-08,2022,3,8,,-7.9,,-13.4,,-10.6,,28.6,,0,,,,,,0,,,,2,,54,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-09,2022,3,9,,-8.9,,-18.5,,-13.7,,31.7,,0,,,,,,0.4,,,,1,,42,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-10,2022,3,10,,-4.3,,-13.7,,-9,,27,,0,,,,,,0.8,,,,33,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-11,2022,3,11,,3.5,,-16.5,,-6.5,,24.5,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-12,2022,3,12,,8,,-1.8,,3.1,,14.9,,0,,,,,,0,,,,29,,50,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-13,2022,3,13,,2.7,,-2.8,,0,,18,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-14,2022,3,14,,10.6,,-4.8,,2.9,,15.1,,0,,,,,,0,,,,25,,63,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-15,2022,3,15,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-16,2022,3,16,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-17,2022,3,17,,11.4,,-2.6,,4.4,,13.6,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-18,2022,3,18,,9.1,,-0.4,,4.3,,13.7,,0,,,,,,0,,,,27,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-19,2022,3,19,,11.4,,-0.6,,5.4,,12.6,,0,,,,,,0,,,,22,,37,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-20,2022,3,20,,4.5,,-3.2,,0.7,,17.3,,0,,,,,,0.4,,,,36,,51,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-21,2022,3,21,,9.3,,-3.4,,3,,15,,0,,,,,,0,,,,30,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-22,2022,3,22,,15.8,,0.5,,8.1,,9.9,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-23,2022,3,23,,18.5,,3.4,,10.9,,7.1,,0,,,,,,0,,,,28,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-24,2022,3,24,,5.6,,-2.9,,1.4,,16.6,,0,,,,,,1.3,,,,2,,60,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-25,2022,3,25,,6.9,,-6,,0.4,,17.6,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-26,2022,3,26,,5.1,,-5.8,,-0.4,,18.4,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-27,2022,3,27,,14.1,,-1.8,,6.1,,11.9,,0,,,,,,0,,,,19,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-28,2022,3,28,,4.8,,-2.8,,1,,17,,0,,,,,,0.7,,,,1,,42,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-29,2022,3,29,,10.1,,-4.7,,2.7,,15.3,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-30,2022,3,30,,15.5,,-1.9,,6.8,,11.2,,0,,,,,,0,,,,27,,66,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-03-31,2022,3,31,,7.1,,-1.7,,2.7,,15.3,,0,,,,,,0,,,,2,,50,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-01,2022,4,1,,9.4,,-2.8,,3.3,,14.7,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-02,2022,4,2,,9.5,,-2.4,,3.5,,14.5,,0,,,,,,0.5,,,,1,,61,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-03,2022,4,3,,9.2,,-3.7,,2.7,,15.3,,0,,,,,,0,,,,27,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-04,2022,4,4,,11.5,,0.4,,6,,12,,0,,,,,,0,,,,28,,73,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-05,2022,4,5,,8.9,,-0.2,,4.4,,13.6,,0,,,,,,0,,,,30,,72,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-06,2022,4,6,,8.9,,-2.4,,3.2,,14.8,,0,,,,,,0,,,,30,,41,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-07,2022,4,7,,16.8,,-4.9,,5.9,,12.1,,0,,,,,,0,,,,24,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-08,2022,4,8,,20.1,,2,,11,,7,,0,,,,,,0,,,,22,,70,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-09,2022,4,9,,5.6,,-2.3,,1.7,,16.3,,0,,,,,,0,,,,33,,46,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-10,2022,4,10,,1.9,,-6.1,,-2.1,,20.1,,0,,,,,,0,,,,32,,52,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-11,2022,4,11,,-1.7,,-9.5,,-5.6,,23.6,,0,,,,,,0,,,,4,,47,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-12,2022,4,12,,-8.6,,-12.7,,-10.6,,28.6,,0,,,,,,0.4,,,,2,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-13,2022,4,13,,-6.8,,-12.6,,-9.7,,27.7,,0,,,,,,0.4,,,,3,,34,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-14,2022,4,14,,-6.8,,-12.4,,-9.6,,27.6,,0,,,,,,2,,,,2,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-15,2022,4,15,,-4.4,,-12.2,,-8.3,,26.3,,0,,,,,,0.9,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-16,2022,4,16,,2.8,,-12.6,,-4.9,,22.9,,0,,,,,,0,,,,13,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-17,2022,4,17,,3.2,,-8.6,,-2.7,,20.7,,0,,,,,,0,,,,4,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-18,2022,4,18,,8.7,,-6.2,,1.2,,16.8,,0,,,,,,0,,,,14,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-19,2022,4,19,,3.4,,-3.2,,0.1,,17.9,,0,,,,,,2.5,,,,31,,63,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-20,2022,4,20,,1.5,,-4.5,,-1.5,,19.5,,0,,,,,,0.9,,,,35,,53,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-21,2022,4,21,,8,,-5.2,,1.4,,16.6,,0,,,,,,0,,,,17,,38,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-22,2022,4,22,,2.6,,-1.6,,0.5,,17.5,,0,,,,,,4,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-23,2022,4,23,,10.2,,-2.6,,3.8,,14.2,,0,,,,,,0,,,,6,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-24,2022,4,24,,15.3,,-1.4,,6.9,,11.1,,0,,,,,,0,,,,18,,37,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-25,2022,4,25,,15.5,,2.4,,8.9,,9.1,,0,,,,,,0,,,,28,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-26,2022,4,26,,15.1,,3.5,,9.3,,8.7,,0,,,,,,0,,,,20,,50,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-27,2022,4,27,,9.5,,0.8,,5.2,,12.8,,0,,,,,,0,,,,24,,46,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-28,2022,4,28,,10.8,,-2,,4.4,,13.6,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-29,2022,4,29,,11.3,,-0.7,,5.3,,12.7,,0,,,,,,0,,,,12,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-04-30,2022,4,30,,12.9,,-2,,5.5,,12.5,,0,,,,,,0,,,,20,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-01,2022,5,1,,13.4,,3.1,,8.3,,9.7,,0,,,,,,0,,,,21,,50,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-02,2022,5,2,,14.8,,2.3,,8.6,,9.4,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-03,2022,5,3,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-04,2022,5,4,,19.1,,6.1,,12.6,,5.4,,0,,,,,,0,,,,25,,42,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-05,2022,5,5,,20,,8.1,,14.1,,3.9,,0,,,,,,0.4,,,,20,,46,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-06,2022,5,6,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-07,2022,5,7,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-08,2022,5,8,,8.5,,-0.9,,3.8,,14.2,,0,,,,,,5.5,,,,7,,184,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-09,2022,5,9,,7.1,,-1.5,,2.8,,15.2,,0,,,,,,12.6,,,,30,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-10,2022,5,10,,10.2,,-0.6,,4.8,,13.2,,0,,,,,,0,,,,1,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-11,2022,5,11,,12.6,,-1.4,,5.6,,12.4,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-12,2022,5,12,,15.3,,-0.2,,7.6,,10.4,,0,,,,,,0,,,,20,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-13,2022,5,13,,11.9,,-0.9,,5.5,,12.5,,0,,,,,,0,,,,28,,46,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-14,2022,5,14,,15.6,,1.6,,8.6,,9.4,,0,,,,,,0,,,,19,,39,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-15,2022,5,15,,18,,3,,10.5,,7.5,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-16,2022,5,16,,19.9,,4.5,,12.2,,5.8,,0,,,,,,0,,,,26,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-17,2022,5,17,,10.9,,2.7,,6.8,,11.2,,0,,,,,,3.7,,,,6,,52,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-18,2022,5,18,,14.8,,-0.4,,7.2,,10.8,,0,,,,,,0,,,,27,,77,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-19,2022,5,19,,7.4,,0,,3.7,,14.3,,0,,,,,,3.3,,,,34,,65,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-20,2022,5,20,,7,,-0.7,,3.1,,14.9,,0,,,,,,3,,,,2,,90,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-21,2022,5,21,,10.4,,-1,,4.7,,13.3,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-22,2022,5,22,,15.4,,-0.9,,7.3,,10.7,,0,,,,,,0,,,,33,,37,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-23,2022,5,23,,17.6,,3.7,,10.7,,7.3,,0,,,,,,0,,,,28,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-24,2022,5,24,,15.7,,6.6,,11.2,,6.8,,0,,,,,,1.7,,,,30,,152,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-25,2022,5,25,,18.4,,7.3,,12.8,,5.2,,0,,,,,,0,,,,28,,51,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-26,2022,5,26,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-27,2022,5,27,,20.1,,8.7,,14.4,,3.6,,0,,,,,,0,,,,28,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-28,2022,5,28,,18.7,,7.6,,13.2,,4.8,,0,,,,,,0,,,,30,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-29,2022,5,29,,13,,7,,10,,8,,0,,,,,,0,,,,3,,42,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-30,2022,5,30,,13,,5.4,,9.2,,8.8,,0,,,,,,0,,,,1,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-05-31,2022,5,31,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-01,2022,6,1,,17.5,,6.5,,12,,6,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-02,2022,6,2,,20.2,,5,,12.6,,5.4,,0,,,,,,0,,,,18,,42,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-03,2022,6,3,,20.5,,7.2,,13.9,,4.1,,0,,,,,,0,,,,13,,51,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-04,2022,6,4,,19.7,,7.3,,13.5,,4.5,,0,,,,,,0,,,,11,,41,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-05,2022,6,5,,14.8,,7.3,,11.1,,6.9,,0,,,,,,6.9,,,,7,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-06,2022,6,6,,15,,7.4,,11.2,,6.8,,0,,,,,,18.3,,,,24,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-07,2022,6,7,,16.9,,6.9,,11.9,,6.1,,0,,,,,,5.3,,,,34,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-08,2022,6,8,,20.1,,3.9,,12,,6,,0,,,,,,0,,,,29,,55,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-09,2022,6,9,,21.8,,8.6,,15.2,,2.8,,0,,,,,,0,,,,24,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-10,2022,6,10,,21.9,,8,,15,,3,,0,,,,,,0,,,,28,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-11,2022,6,11,,20.8,,10.2,,15.5,,2.5,,0,,,,,,2.5,,,,30,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2022-06-12,2022,6,12,,17.8,,6.9,,12.3,,5.7,,0,,,,,,0,,,,3,,43,
