Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-07,2023,2,7,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-08,2023,2,8,,3.1,,-5.9,,-1.4,,19.4,,0,,,,,,0,,,,36,,58,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-09,2023,2,9,,6.1,,-7.5,,-0.7,,18.7,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-10,2023,2,10,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-11,2023,2,11,,5.8,,-4.2,,0.8,,17.2,,0,,,,,,0,,,,28,,38,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-12,2023,2,12,,9.1,,-1.8,,3.6,,14.4,,0,,,,,,0,,,,28,,84,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-13,2023,2,13,,8.6,,-4,,2.3,,15.7,,0,,,,,,0.4,,,,26,,63,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-14,2023,2,14,,-4,,-11,,-7.5,,25.5,,0,,,,,,0.4,,,,7,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-15,2023,2,15,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-16,2023,2,16,,6.5,,-7.7,,-0.6,,18.6,,0,,,,,,0,,,,28,,45,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-17,2023,2,17,,1.3,,-5,,-1.9,,19.9,,0,,,,,,0,,,,29,,42,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-18,2023,2,18,,2.4,,-5.6,,-1.6,,19.6,,0,,,,,,0,,,,8,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-19,2023,2,19,,4.4,,-6,,-0.8,,18.8,,0,,,,,,2.1,,,,29,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-20,2023,2,20,,-3.5,,-10.3,,-6.9,,24.9,,0,,,,,,6,,,,16,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-21,2023,2,21,,-10.3,,-21.8,,-16,,34,,0,,,,,,3.7,,,,9,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-22,2023,2,22,,-21.8,,-28.2,,-25,,43,,0,,,,,,1.6,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-23,2023,2,23,,-25.2,,-29.9,,-27.5,,45.5,,0,,,,,,0.8,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-24,2023,2,24,,-9.8,,-31.5,,-20.6,,38.6,,0,,,,,,1.8,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-25,2023,2,25,,-0.9,,-14.8,,-7.8,,25.8,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-26,2023,2,26,,5.3,,-9.3,,-2,,20,,0,,,,,,0,,,,31,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-27,2023,2,27,,-0.2,,-10.9,,-5.6,,23.6,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-02-28,2023,2,28,,-6.3,,-13,,-9.7,,27.7,,0,,,,,,1.7,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-01,2023,3,1,,-1,,-17.6,,-9.3,,27.3,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-02,2023,3,2,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-03,2023,3,3,,-1.5,,-9.3,,-5.4,,23.4,,0,,,,,,0,,,,27,,39,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-04,2023,3,4,,-6.1,,-14.1,,-10.1,,28.1,,0,,,,,,0,,,,9,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-05,2023,3,5,,-10.9,,-18.9,,-14.9,,32.9,,0,,,,,,1.6,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-06,2023,3,6,,-12.7,,-20,,-16.3,,34.3,,0,,,,,,0.9,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-07,2023,3,7,,-11.6,,-22.4,,-17,,35,,0,,,,,,0.6,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-08,2023,3,8,,-12.8,,-17.1,,-14.9,,32.9,,0,,,,,,0.5,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-09,2023,3,9,,-11.9,,-19.9,,-15.9,,33.9,,0,,,,,,0.7,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-10,2023,3,10,,-12,,-21.1,,-16.6,,34.6,,0,,,,,,2.2,,,,34,,34,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-11,2023,3,11,,-10.3,,-16.9,,-13.6,,31.6,,0,,,,,,0.5,,,,3,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-12,2023,3,12,,-6.4,,-20,,-13.2,,31.2,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-13,2023,3,13,,9.5,,-16.3,,-3.4,,21.4,,0,,,,,,0,,,,22,,47,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-14,2023,3,14,,3,,-9.6,,-3.3,,21.3,,0,,,,,,0.4,,,,1,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-15,2023,3,15,,2.1,,-9.3,,-3.6,,21.6,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-16,2023,3,16,,2.6,,-9.2,,-3.3,,21.3,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-17,2023,3,17,,3.9,,-11.9,,-4,,22,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-18,2023,3,18,,4.5,,-3.9,,0.3,,17.7,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-19,2023,3,19,,5.1,,-5.5,,-0.2,,18.2,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-20,2023,3,20,,2.2,,-6.2,,-2,,20,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-21,2023,3,21,,-0.3,,-9.5,,-4.9,,22.9,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-22,2023,3,22,,9.8,,-10.6,,-0.4,,18.4,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-23,2023,3,23,,7,,-3.4,,1.8,,16.2,,0,,,,,,0,,,,10,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-24,2023,3,24,,1.3,,-6.6,,-2.6,,20.6,,0,,,,,,0,,,,1,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-25,2023,3,25,,3,,-9.6,,-3.3,,21.3,,0,,,,,,0.5,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-26,2023,3,26,,0.6,,-6.4,,-2.9,,20.9,,0,,,,,,1,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-27,2023,3,27,,-3,,-10.8,,-6.9,,24.9,,0,,,,,,1.7,,,,7,,33,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-28,2023,3,28,,-0.2,,-12.2,,-6.2,,24.2,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-29,2023,3,29,,6.2,,-10.7,,-2.3,,20.3,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-30,2023,3,30,,1.5,,-7.4,,-2.9,,20.9,,0,,,,,,0,,,,16,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-03-31,2023,3,31,,9,,-6.3,,1.3,,16.7,,0,,,,,,0,,,,28,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-01,2023,4,1,,5.5,,-2.1,,1.7,,16.3,,0,,,,,,0,,,,33,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-02,2023,4,2,,1.6,,-4.4,,-1.4,,19.4,,0,,,,,,0.7,,,,34,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-03,2023,4,3,,0.5,,-6.4,,-3,,21,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-04,2023,4,4,,-0.7,,-11.1,,-5.9,,23.9,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-05,2023,4,5,,5.6,,-10.6,,-2.5,,20.5,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-06,2023,4,6,,8,,-3.1,,2.5,,15.5,,0,,,,,,0,,,,13,,33,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-07,2023,4,7,,13.5,,0.5,,7,,11,,0,,,,,,0,,,,21,,33,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-08,2023,4,8,,10.7,,3.2,,7,,11,,0,,,,,,0,,,,26,,44,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-09,2023,4,9,,17,,0.8,,8.9,,9.1,,0,,,,,,0,,,,25,,68,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-10,2023,4,10,,9.9,,0.9,,5.4,,12.6,,0,,,,,,0,,,,25,,80,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-11,2023,4,11,,8.4,,-1.5,,3.4,,14.6,,0,,,,,,0,,,,29,,57,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-12,2023,4,12,,5.1,,-3.4,,0.8,,17.2,,0,,,,,,0,,,,8,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-13,2023,4,13,,6.8,,-5.3,,0.8,,17.2,,0,,,,,,0,,,,27,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-14,2023,4,14,,6.8,,-5.1,,0.9,,17.1,,0,,,,,,0,,,,22,,31,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-15,2023,4,15,,12.6,,-2.9,,4.9,,13.1,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-16,2023,4,16,,16.2,,2.9,,9.6,,8.4,,0,,,,,,0,,,,23,,42,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-17,2023,4,17,,7.3,,1.2,,4.3,,13.7,,0,,,,,,0,,,,25,,71,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-18,2023,4,18,,9.3,,-5.1,,2.1,,15.9,,0,,,,,,0,,,,13,,43,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-19,2023,4,19,,6.3,,-2.2,,2,,16,,0,,,,,,0,,,,7,,39,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-20,2023,4,20,,2.8,,-5.2,,-1.2,,19.2,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-21,2023,4,21,,-1.1,,-4.5,,-2.8,,20.8,,0,,,,,,1.5,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-22,2023,4,22,,10.9,,-6.1,,2.4,,15.6,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-23,2023,4,23,,15,,-0.6,,7.2,,10.8,,0,,,,,,0,,,,22,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-24,2023,4,24,,13.3,,4.6,,9,,9,,0,,,,,,0,,,,30,,41,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-25,2023,4,25,,14.2,,1.7,,8,,10,,0,,,,,,0,,,,31,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-26,2023,4,26,,17.3,,-0.8,,8.2,,9.8,,0,,,,,,0,,,,28,,62,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-27,2023,4,27,,14.6,,-0.7,,6.9,,11.1,,0,,,,,,3.6,,,,3,,87,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-28,2023,4,28,,20.4,,4.4,,12.4,,5.6,,0,,,,,,0,,,,12,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-29,2023,4,29,,21.4,,3.9,,12.6,,5.4,,0,,,,,,0,,,,14,,47,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-04-30,2023,4,30,,23.3,,2.9,,13.1,,4.9,,0,,,,,,0,,,,14,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-01,2023,5,1,,24.5,,5.7,,15.1,,2.9,,0,,,,,,0,,,,15,,41,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-02,2023,5,2,,23.4,,7.7,,15.5,,2.5,,0,,,,,,0,,,,34,,43,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-03,2023,5,3,,25.8,,8.1,,17,,1,,0,,,,,,0,,,,16,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-04,2023,5,4,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-05,2023,5,5,,21.9,,7.6,,14.8,,3.2,,0,,,,,,0,,,,8,,51,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-06,2023,5,6,,10,,3.5,,6.7,,11.3,,0,,,,,,5.1,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-07,2023,5,7,,17.1,,1.9,,9.5,,8.5,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-08,2023,5,8,,12.9,,5.6,,9.3,,8.7,,0,,,,,,9.9,,,,13,,189,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-09,2023,5,9,,13.1,,4.7,,8.9,,9.1,,0,,,,,,3.5,,,,32,,33,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-10,2023,5,10,,14.2,,5.6,,9.9,,8.1,,0,,,,,,0.6,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-11,2023,5,11,,17.8,,3.4,,10.6,,7.4,,0,,,,,,0.5,,,,10,,51,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-12,2023,5,12,,19.6,,4.1,,11.8,,6.2,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-13,2023,5,13,,22.2,,5.2,,13.7,,4.3,,0,,,,,,0,,,,18,,39,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-14,2023,5,14,,20.9,,5.1,,13,,5,,0,,,,,,0,,,,20,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-15,2023,5,15,,26.2,,9.6,,17.9,,0.1,,0,,,,,,0,,,,16,,37,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-16,2023,5,16,,18.4,,12.2,,15.3,,2.7,,0,,,,,,0,,,,34,,50,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-17,2023,5,17,,16.9,,8.2,,12.6,,5.4,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-18,2023,5,18,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-19,2023,5,19,,28,,5.8,,16.9,,1.1,,0,,,,,,0,,,,30,,41,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-20,2023,5,20,,25.5,,11.6,,18.5,,0,,0.5,,,,,,0,,,,15,,41,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-21,2023,5,21,,26.3,,14.1,,20.2,,0,,2.2,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-22,2023,5,22,,21.1,,7.4,,14.2,,3.8,,0,,,,,,3.8,,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-23,2023,5,23,,20.4,,6.2,,13.3,,4.7,,0,,,,,,0,,,,23,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-24,2023,5,24,,19.1,,5.2,,12.1,,5.9,,0,,,,,,0,,,,10,,36,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-25,2023,5,25,,16.7,,9,,12.9,,5.1,,0,,,,,,0,,,,3,,32,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-26,2023,5,26,,20,,5.9,,13,,5,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-27,2023,5,27,,22.1,,6.7,,14.4,,3.6,,0,,,,,,0,,,,21,,39,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-28,2023,5,28,,25.2,,6.5,,15.8,,2.2,,0,,,,,,0,,,,23,,33,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-29,2023,5,29,,25.1,,9.6,,17.4,,0.6,,0,,,,,,0,,,,29,,41,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-30,2023,5,30,,24.8,,10.1,,17.5,,0.5,,0,,,,,,0,,,,34,,34,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-05-31,2023,5,31,,22.5,,9.2,,15.9,,2.1,,0,,,,,,0,,,,13,,39,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-01,2023,6,1,,11.9,,7.4,,9.7,,8.3,,0,,,,,,0,,,,3,,38,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-02,2023,6,2,,20.1,,5.3,,12.7,,5.3,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-03,2023,6,3,,22.8,,7.7,,15.2,,2.8,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-04,2023,6,4,,27.9,,7.9,,17.9,,0.1,,0,,,,,,0,,,,11,,34,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-05,2023,6,5,,24.2,,12.2,,18.2,,0,,0.2,,,,,,0,,,,4,,47,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-06,2023,6,6,,21.7,,8.5,,15.1,,2.9,,0,,,,,,0,,,,15,,41,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-07,2023,6,7,,27.4,,7.9,,17.6,,0.4,,0,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-08,2023,6,8,,27.7,,12.9,,20.3,,0,,2.3,,,,,,0,,,,11,,48,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-09,2023,6,9,,25.1,,14.2,,19.7,,0,,1.7,,,,,,0,,,,20,,53,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-10,2023,6,10,,26.1,,11.6,,18.8,,0,,0.8,,,,,,0,,,,17,,40,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-11,2023,6,11,,20,,11.8,,15.9,,2.1,,0,,,,,,0,,,,2,,35,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-12,2023,6,12,,26.4,,11.9,,19.1,,0,,1.1,,,,,,0,,,,,,,
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-13,2023,6,13,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.29,50.87,PRIDDIS OBSERVATORY,3033505,2023-06-14,2023,6,14,,14.2,,4.8,,9.5,,8.5,,0,,,,,,21.5,,,,32,,54,
