"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-14","2011","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-15","2011","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-16","2011","01","16","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-17","2011","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-18","2011","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-19","2011","01","19","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-20","2011","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-21","2011","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-22","2011","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-23","2011","01","23","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-24","2011","01","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-25","2011","01","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","3","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-26","2011","01","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","3","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-27","2011","01","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","3","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-28","2011","01","28","†","","","","","","","","","","","0.0","","8.0","","8.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-29","2011","01","29","†","","","","","","","","","","","0.0","","4.0","","4.0","","8","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-30","2011","01","30","†","","","","","","","","","","","0.0","","1.0","","1.0","","12","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-01-31","2011","01","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","13","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-01","2011","02","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-02","2011","02","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","13","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-03","2011","02","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","13","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-04","2011","02","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","11","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-05","2011","02","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","11","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-06","2011","02","06","†","","","","","","","","","","","0.0","","7.0","","7.0","","10","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-07","2011","02","07","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","18","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-08","2011","02","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","19","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-09","2011","02","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","17","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-10","2011","02","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","17","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-11","2011","02","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","17","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-12","2011","02","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","16","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-13","2011","02","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","15","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-14","2011","02","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-15","2011","02","15","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","5","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-16","2011","02","16","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","5","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-17","2011","02","17","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","7","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-18","2011","02","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-19","2011","02","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-20","2011","02","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-21","2011","02","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-22","2011","02","22","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-23","2011","02","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","2","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-24","2011","02","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","2","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-25","2011","02","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","2","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-26","2011","02","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","2","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-27","2011","02","27","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-02-28","2011","02","28","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-01","2011","03","01","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","3","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-02","2011","03","02","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-03","2011","03","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-04","2011","03","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-05","2011","03","05","†","","","","","","","","","","","0.0","","9.0","","9.0","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-06","2011","03","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-07","2011","03","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-08","2011","03","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-09","2011","03","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-10","2011","03","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","3","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-11","2011","03","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","2","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-12","2011","03","12","†","","","","","","","","","","","","","","","","","2","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-13","2011","03","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-14","2011","03","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-15","2011","03","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-16","2011","03","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-17","2011","03","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-18","2011","03","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-19","2011","03","19","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-20","2011","03","20","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-21","2011","03","21","†","","","","","","","","","","","0.0","","4.0","","4.0","","0","T","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-22","2011","03","22","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-23","2011","03","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-24","2011","03","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-25","2011","03","25","†","","","","","","","","","","","0.0","","1.0","","1.0","","9","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-26","2011","03","26","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","10","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-27","2011","03","27","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-28","2011","03","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-29","2011","03","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-30","2011","03","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-03-31","2011","03","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-01","2011","04","01","†","","","","","","","","","","","0.0","","4.0","","4.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-02","2011","04","02","†","","","","","","","","","","","","","","","","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-03","2011","04","03","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-04","2011","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-05","2011","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-06","2011","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-07","2011","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-08","2011","04","08","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-09","2011","04","09","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-10","2011","04","10","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-11","2011","04","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-12","2011","04","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-13","2011","04","13","†","","","","","","","","","","","0.0","","11.0","","11.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-14","2011","04","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","11","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-15","2011","04","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-16","2011","04","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","7","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-17","2011","04","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","7","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-18","2011","04","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","7","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-19","2011","04","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","7","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-20","2011","04","20","†","","","","","","","","","","","","","","","","","4","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-21","2011","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-22","2011","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-23","2011","04","23","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-24","2011","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-25","2011","04","25","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-26","2011","04","26","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-27","2011","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-28","2011","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-29","2011","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-04-30","2011","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-01","2011","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-02","2011","05","02","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-03","2011","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-04","2011","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-05","2011","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-06","2011","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-07","2011","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-08","2011","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-09","2011","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-10","2011","05","10","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-11","2011","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-12","2011","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-13","2011","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-14","2011","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-15","2011","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-16","2011","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-17","2011","05","17","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-18","2011","05","18","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-19","2011","05","19","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-20","2011","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-21","2011","05","21","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-22","2011","05","22","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-23","2011","05","23","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-24","2011","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-25","2011","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-26","2011","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-27","2011","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-28","2011","05","28","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-29","2011","05","29","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-30","2011","05","30","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-05-31","2011","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-01","2011","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-02","2011","06","02","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-03","2011","06","03","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-04","2011","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-05","2011","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-06","2011","06","06","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-07","2011","06","07","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-08","2011","06","08","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-09","2011","06","09","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-10","2011","06","10","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-11","2011","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-12","2011","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-13","2011","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-14","2011","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-15","2011","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-16","2011","06","16","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-17","2011","06","17","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-18","2011","06","18","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-19","2011","06","19","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-20","2011","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-21","2011","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-22","2011","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-23","2011","06","23","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-24","2011","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-25","2011","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-26","2011","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-27","2011","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-28","2011","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-29","2011","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-06-30","2011","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-07-01","2011","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-07-02","2011","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-07-03","2011","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-07-04","2011","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-07-05","2011","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-07-06","2011","07","06","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-07-07","2011","07","07","","","","","","","","","","","","","","","","","","","","","","",""
"-114.06","50.91","CALGARY MIDNAPORE","3031078","2011-07-08","2011","07","08","","","","","","","","","","","","","","","","","","","","","","",""
